index;InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country;Amount;PurchaseType;PurchaseType2;Year;Year & Invoice
873;536477;20977;36 Pencils Tube Woodland;16;2010-12-01 12:27:00;1.25;16210.0;United Kingdom;20.0;Low Value;Low Value;2010;2010 | 536477
874;536477;22619;Set Of 6 Soldier Skittles;4;2010-12-01 12:27:00;3.75;16210.0;United Kingdom;15.0;Low Value;Low Value;2010;2010 | 536477
875;536477;22571;Rocking Horse Red Christmas ;96;2010-12-01 12:27:00;0.72;16210.0;United Kingdom;69.12;Low Value;Med Value;2010;2010 | 536477
876;536477;22595;Christmas Gingham Heart;144;2010-12-01 12:27:00;0.72;16210.0;United Kingdom;103.67999999999999;High Value;Med Value;2010;2010 | 536477
877;536477;22593;Christmas Gingham Star;144;2010-12-01 12:27:00;0.72;16210.0;United Kingdom;103.67999999999999;High Value;Med Value;2010;2010 | 536477
878;536477;22633;Hand Warmer Union Jack;12;2010-12-01 12:27:00;2.1;16210.0;United Kingdom;25.200000000000003;Low Value;Low Value;2010;2010 | 536477
879;536477;22632;Hand Warmer Red Retrospot;12;2010-12-01 12:27:00;2.1;16210.0;United Kingdom;25.200000000000003;Low Value;Low Value;2010;2010 | 536477
880;536477;22423;Regency Cakestand 3 Tier;16;2010-12-01 12:27:00;10.95;16210.0;United Kingdom;175.2;High Value;High Value;2010;2010 | 536477
881;536477;22411;Jumbo Shopper Vintage Red Paisley;10;2010-12-01 12:27:00;1.95;16210.0;United Kingdom;19.5;Low Value;Low Value;2010;2010 | 536477
882;536488;22738;Ribbon Reel Snowy Village;5;2010-12-01 12:31:00;1.65;17897.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536488
883;536488;21621;Vintage Union Jack Bunting;1;2010-12-01 12:31:00;8.5;17897.0;United Kingdom;8.5;Low Value;Low Value;2010;2010 | 536488
884;536488;22960;Jam Making Set With Jars;8;2010-12-01 12:31:00;4.25;17897.0;United Kingdom;34.0;Low Value;Low Value;2010;2010 | 536488
885;536488;22082;Ribbon Reel Stripes Design ;5;2010-12-01 12:31:00;1.65;17897.0;United Kingdom;8.25;Low Value;Low Value;2010;2010 | 536488
886;536488;47563A;Retro Longboard Ironing Board Cover;1;2010-12-01 12:31:00;3.75;17897.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536488
887;536488;84558A;3D Dog Picture Playing Cards;1;2010-12-01 12:31:00;2.95;17897.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536488
888;536488;21592;Retrospot Cigar Box Matches ;1;2010-12-01 12:31:00;1.25;17897.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536488
889;536488;20878;Set/9 Christmas T-Lights Scented ;2;2010-12-01 12:31:00;1.25;17897.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536488
890;536488;84347;Rotating Silver Angels T-Light Hldr;1;2010-12-01 12:31:00;2.55;17897.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536488
891;536488;84347;Rotating Silver Angels T-Light Hldr;1;2010-12-01 12:31:00;2.55;17897.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536488
892;536488;21577;Save The Planet Cotton Tote Bag;1;2010-12-01 12:31:00;2.25;17897.0;United Kingdom;2.25;Low Value;Low Value;2010;2010 | 536488
893;536488;22909;Set Of 20 Vintage Christmas Napkins;1;2010-12-01 12:31:00;0.85;17897.0;United Kingdom;0.85;Low Value;Low Value;2010;2010 | 536488
894;536488;22087;Paper Bunting White Lace;1;2010-12-01 12:31:00;2.95;17897.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536488
895;536488;22651;Gentleman Shirt Repair Kit ;2;2010-12-01 12:31:00;0.85;17897.0;United Kingdom;1.7;Low Value;Low Value;2010;2010 | 536488
896;536488;22713;Card I Love London ;12;2010-12-01 12:31:00;0.42;17897.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536488
897;536488;22910;Paper Chain Kit Vintage Christmas;1;2010-12-01 12:31:00;2.95;17897.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536488
898;536488;21370;Mirrored Wall Art Foxy;2;2010-12-01 12:31:00;6.35;17897.0;United Kingdom;12.7;Low Value;Low Value;2010;2010 | 536488
899;536488;21367;Mirrored Wall Art Gents;1;2010-12-01 12:31:00;2.55;17897.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536488
900;536488;22376;Airline Bag Vintage Jet Set White;1;2010-12-01 12:31:00;4.25;17897.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536488
901;536488;22961;Jam Making Set Printed;1;2010-12-01 12:31:00;1.45;17897.0;United Kingdom;1.45;Low Value;Low Value;2010;2010 | 536488
902;536488;21895;Potting Shed Sow 'N' Grow Set;1;2010-12-01 12:31:00;4.25;17897.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536488
903;536488;22468;Babushka Lights String Of 10;1;2010-12-01 12:31:00;6.75;17897.0;United Kingdom;6.75;Low Value;Low Value;2010;2010 | 536488
904;536488;21034;Rex Cash+Carry Jumbo Shopper;1;2010-12-01 12:31:00;0.95;17897.0;United Kingdom;0.95;Low Value;Low Value;2010;2010 | 536488
905;536488;22372;Airline Bag Vintage World Champion ;1;2010-12-01 12:31:00;4.25;17897.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536488
906;536488;22867;Hand Warmer Bird Design;1;2010-12-01 12:31:00;2.1;17897.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536488
907;536488;22144;Christmas Craft Little Friends;1;2010-12-01 12:31:00;2.1;17897.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536488
908;536488;21190;Pink Hearts Paper Garland;1;2010-12-01 12:31:00;1.65;17897.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536488
909;536488;21894;Potting Shed Seed Envelopes;3;2010-12-01 12:31:00;1.25;17897.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536488
910;536488;70007;Hi Tec Alpine Hand Warmer;3;2010-12-01 12:31:00;1.65;17897.0;United Kingdom;4.949999999999999;Low Value;Low Value;2010;2010 | 536488
911;536488;22940;Feltcraft Christmas Fairy;1;2010-12-01 12:31:00;4.25;17897.0;United Kingdom;4.25;Low Value;Low Value;2010;2010 | 536488
912;536488;70007;Hi Tec Alpine Hand Warmer;1;2010-12-01 12:31:00;1.65;17897.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536488
913;536488;84347;Rotating Silver Angels T-Light Hldr;3;2010-12-01 12:31:00;2.55;17897.0;United Kingdom;7.6499999999999995;Low Value;Low Value;2010;2010 | 536488
914;536488;22150;3 Stripey Mice Feltcraft;1;2010-12-01 12:31:00;1.95;17897.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536488
915;536488;22149;Feltcraft 6 Flower Friends;2;2010-12-01 12:31:00;2.1;17897.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536488
916;536488;22144;Christmas Craft Little Friends;2;2010-12-01 12:31:00;2.1;17897.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536488
917;536500;21622;Vintage Union Jack Cushion Cover;10;2010-12-01 12:35:00;4.95;17377.0;United Kingdom;49.5;Low Value;Low Value;2010;2010 | 536500
918;536500;46000M;Polyester Filler Pad 45X45Cm;10;2010-12-01 12:35:00;1.55;17377.0;United Kingdom;15.5;Low Value;Low Value;2010;2010 | 536500
919;536500;22630;Dolly Girl Lunch Box;2;2010-12-01 12:35:00;1.95;17377.0;United Kingdom;3.9;Low Value;Low Value;2010;2010 | 536500
920;536500;22616;Pack Of 12 London Tissues ;12;2010-12-01 12:35:00;0.29;17377.0;United Kingdom;3.4799999999999995;Low Value;Low Value;2010;2010 | 536500
921;536500;22712;Card Dolly Girl ;12;2010-12-01 12:35:00;0.42;17377.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536500
922;536500;22983;Card Billboard Font;12;2010-12-01 12:35:00;0.42;17377.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536500
923;536500;22024;Rainy Ladies Birthday Card;12;2010-12-01 12:35:00;0.42;17377.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536500
924;536500;22113;Grey Heart Hot Water Bottle;3;2010-12-01 12:35:00;3.75;17377.0;United Kingdom;11.25;Low Value;Low Value;2010;2010 | 536500
925;536500;84029E;Red Woolly Hottie White Heart.;2;2010-12-01 12:35:00;3.75;17377.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536500
926;536500;21488;Red White Scarf  Hot Water Bottle;2;2010-12-01 12:35:00;3.95;17377.0;United Kingdom;7.9;Low Value;Low Value;2010;2010 | 536500
927;536500;22900; Set 2 Tea Towels I Love London ;7;2010-12-01 12:35:00;2.95;17377.0;United Kingdom;20.650000000000002;Low Value;Low Value;2010;2010 | 536500
928;536500;22895;Set Of 2 Tea Towels Apple And Pears;3;2010-12-01 12:35:00;2.95;17377.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536500
929;536500;21035;Set/2 Red Retrospot Tea Towels ;3;2010-12-01 12:35:00;2.95;17377.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536500
930;536500;21755;Love Building Block Word;6;2010-12-01 12:35:00;5.95;17377.0;United Kingdom;35.7;Low Value;Low Value;2010;2010 | 536500
931;536500;21754;Home Building Block Word;6;2010-12-01 12:35:00;5.95;17377.0;United Kingdom;35.7;Low Value;Low Value;2010;2010 | 536500
932;536502;84879;Assorted Colour Bird Ornament;16;2010-12-01 12:36:00;1.69;16552.0;United Kingdom;27.04;Low Value;Low Value;2010;2010 | 536502
933;536502;22784;Lantern Cream Gazebo ;3;2010-12-01 12:36:00;4.95;16552.0;United Kingdom;14.850000000000001;Low Value;Low Value;2010;2010 | 536502
934;536502;21441;Blue Birdhouse Decoration;12;2010-12-01 12:36:00;0.85;16552.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536502
935;536502;85123A;White Hanging Heart T-Light Holder;6;2010-12-01 12:36:00;2.95;16552.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536502
936;536502;22423;Regency Cakestand 3 Tier;2;2010-12-01 12:36:00;12.75;16552.0;United Kingdom;25.5;Low Value;Low Value;2010;2010 | 536502
937;536508;84947;Antique Silver Tea Glass Engraved;72;2010-12-01 12:38:00;1.06;17181.0;United Kingdom;76.32000000000001;High Value;Med Value;2010;2010 | 536508
938;536508;21326;Aged Glass Silver T-Light Holder;144;2010-12-01 12:38:00;0.55;17181.0;United Kingdom;79.2;High Value;Med Value;2010;2010 | 536508
940;536514;22865;Hand Warmer Owl Design;36;2010-12-01 12:40:00;2.1;17951.0;United Kingdom;75.60000000000001;High Value;Med Value;2010;2010 | 536514
941;536514;22485;Set Of 2 Wooden Market Crates;4;2010-12-01 12:40:00;12.75;17951.0;United Kingdom;51.0;Low Value;Med Value;2010;2010 | 536514
942;536514;22807;Set Of 6 T-Lights Toadstools;6;2010-12-01 12:40:00;2.95;17951.0;United Kingdom;17.700000000000003;Low Value;Low Value;2010;2010 | 536514
943;536514;22633;Hand Warmer Union Jack;36;2010-12-01 12:40:00;2.1;17951.0;United Kingdom;75.60000000000001;High Value;Med Value;2010;2010 | 536514
944;536514;22866;Hand Warmer Scotty Dog Design;36;2010-12-01 12:40:00;2.1;17951.0;United Kingdom;75.60000000000001;High Value;Med Value;2010;2010 | 536514
945;536520;21794;Classic French Style Basket Natural;1;2010-12-01 12:43:00;6.75;14729.0;United Kingdom;6.75;Low Value;Low Value;2010;2010 | 536520
946;536520;20707;Crazy Daisy Heart Decoration;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
947;536520;21175;Gin + Tonic Diet Metal Sign;1;2010-12-01 12:43:00;2.1;14729.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536520
948;536520;22926;Ivory Giant Garden Thermometer;1;2010-12-01 12:43:00;5.95;14729.0;United Kingdom;5.95;Low Value;Low Value;2010;2010 | 536520
949;536520;22588;Card Holder Gingham Heart;2;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536520
950;536520;21292;Small Stripes Chocolate Gift Bag ;16;2010-12-01 12:43:00;0.85;14729.0;United Kingdom;13.6;Low Value;Low Value;2010;2010 | 536520
951;536520;21890;S/6 Wooden Skittles In Cotton Bag;1;2010-12-01 12:43:00;2.95;14729.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536520
952;536520;22632;Hand Warmer Red Retrospot;4;2010-12-01 12:43:00;2.1;14729.0;United Kingdom;8.4;Low Value;Low Value;2010;2010 | 536520
953;536520;22633;Hand Warmer Union Jack;3;2010-12-01 12:43:00;2.1;14729.0;United Kingdom;6.300000000000001;Low Value;Low Value;2010;2010 | 536520
954;536520;22670;French Wc Sign Blue Metal;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
955;536520;21867;Pink Union Jack  Luggage Tag;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
956;536520;22760;Tray, Breakfast In Bed;1;2010-12-01 12:43:00;12.75;14729.0;United Kingdom;12.75;Low Value;Low Value;2010;2010 | 536520
957;536520;22107;Pizza Plate In Box;2;2010-12-01 12:43:00;3.75;14729.0;United Kingdom;7.5;Low Value;Low Value;2010;2010 | 536520
958;536520;22470;Heart Of Wicker Large;1;2010-12-01 12:43:00;2.95;14729.0;United Kingdom;2.95;Low Value;Low Value;2010;2010 | 536520
959;536520;21486;Pink Heart Dots Hot Water Bottle;1;2010-12-01 12:43:00;3.75;14729.0;United Kingdom;3.75;Low Value;Low Value;2010;2010 | 536520
960;536520;22151;Place Setting White Heart;14;2010-12-01 12:43:00;0.42;14729.0;United Kingdom;5.88;Low Value;Low Value;2010;2010 | 536520
961;536520;22643;Set Of 4 Napkin Charms Leaves   ;4;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536520
962;536520;22642;Set Of 4 Napkin Charms Stars   ;4;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;10.2;Low Value;Low Value;2010;2010 | 536520
963;536520;22604;Set Of 4 Napkin Charms Cutlery;3;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;7.6499999999999995;Low Value;Low Value;2010;2010 | 536520
964;536520;22099;Caravan Square Tissue Box;2;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536520
965;536520;22553;Plasters In Tin Skulls;1;2010-12-01 12:43:00;1.65;14729.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536520
966;536520;22551;Plasters In Tin Spaceboy;1;2010-12-01 12:43:00;1.65;14729.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536520
967;536520;22653;Button Box ;1;2010-12-01 12:43:00;1.95;14729.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536520
968;536520;22557;Plasters In Tin Vintage Paisley ;2;2010-12-01 12:43:00;1.65;14729.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536520
969;536520;22906;12 Message Cards With Envelopes;6;2010-12-01 12:43:00;1.65;14729.0;United Kingdom;9.899999999999999;Low Value;Low Value;2010;2010 | 536520
970;536520;22754;Small Red Babushka Notebook ;1;2010-12-01 12:43:00;0.85;14729.0;United Kingdom;0.85;Low Value;Low Value;2010;2010 | 536520
971;536520;22938;Cupcake Lace Paper Set 6;5;2010-12-01 12:43:00;1.95;14729.0;United Kingdom;9.75;Low Value;Low Value;2010;2010 | 536520
972;536520;22812;Pack 3 Boxes Christmas Pannetone;3;2010-12-01 12:43:00;1.95;14729.0;United Kingdom;5.85;Low Value;Low Value;2010;2010 | 536520
973;536520;22919;Herb Marker Mint;2;2010-12-01 12:43:00;0.65;14729.0;United Kingdom;1.3;Low Value;Low Value;2010;2010 | 536520
974;536520;22917;Herb Marker Rosemary;1;2010-12-01 12:43:00;0.65;14729.0;United Kingdom;0.65;Low Value;Low Value;2010;2010 | 536520
975;536520;22920;Herb Marker Basil;3;2010-12-01 12:43:00;0.65;14729.0;United Kingdom;1.9500000000000002;Low Value;Low Value;2010;2010 | 536520
976;536520;22921;Herb Marker Chives ;2;2010-12-01 12:43:00;0.65;14729.0;United Kingdom;1.3;Low Value;Low Value;2010;2010 | 536520
977;536520;22918;Herb Marker Parsley;2;2010-12-01 12:43:00;0.65;14729.0;United Kingdom;1.3;Low Value;Low Value;2010;2010 | 536520
978;536520;22916;Herb Marker Thyme;1;2010-12-01 12:43:00;0.65;14729.0;United Kingdom;0.65;Low Value;Low Value;2010;2010 | 536520
979;536520;85123A;White Hanging Heart T-Light Holder;3;2010-12-01 12:43:00;2.95;14729.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536520
980;536520;22575;Metal Merry Christmas Wreath;1;2010-12-01 12:43:00;1.95;14729.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536520
981;536520;21804;White Christmas Garland Stars Trees;3;2010-12-01 12:43:00;3.75;14729.0;United Kingdom;11.25;Low Value;Low Value;2010;2010 | 536520
982;536520;21584;Retrospot Small Tube Matches;12;2010-12-01 12:43:00;1.65;14729.0;United Kingdom;19.799999999999997;Low Value;Low Value;2010;2010 | 536520
983;536520;21588;Retrospot Giant Tube Matches;3;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;7.6499999999999995;Low Value;Low Value;2010;2010 | 536520
984;536520;22152;Place Setting White Star;12;2010-12-01 12:43:00;0.42;14729.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536520
985;536520;22441;Grow Your Own Basil In Enamel Mug;1;2010-12-01 12:43:00;2.1;14729.0;United Kingdom;2.1;Low Value;Low Value;2010;2010 | 536520
986;536520;22955;36 Foil Star Cake Cases ;2;2010-12-01 12:43:00;2.1;14729.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536520
987;536520;22956;36 Foil Heart Cake Cases;2;2010-12-01 12:43:00;2.1;14729.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536520
988;536520;22582;Pack Of 6 Sweetie Gift Boxes;2;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;5.1;Low Value;Low Value;2010;2010 | 536520
989;536520;22583;Pack Of 6 Handbag Gift Boxes;3;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;7.6499999999999995;Low Value;Low Value;2010;2010 | 536520
990;536520;22241;Garland Wooden Happy Easter;2;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536520
991;536520;22904;Calendar Paper Cut Design;3;2010-12-01 12:43:00;2.95;14729.0;United Kingdom;8.850000000000001;Low Value;Low Value;2010;2010 | 536520
992;536520;22905;Calendar In Season Design;2;2010-12-01 12:43:00;2.95;14729.0;United Kingdom;5.9;Low Value;Low Value;2010;2010 | 536520
993;536520;22197;Small Popcorn Holder;3;2010-12-01 12:43:00;0.85;14729.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536520
994;536520;22092;Blue Paisley Tissue Box;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
995;536520;22469;Heart Of Wicker Small;1;2010-12-01 12:43:00;1.65;14729.0;United Kingdom;1.65;Low Value;Low Value;2010;2010 | 536520
996;536520;22100;Skulls Square Tissue Box;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
997;536520;22096;Pink Paisley Square Tissue Box ;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
998;536520;22583;Pack Of 6 Handbag Gift Boxes;1;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536520
999;536520;21358;Toast Its - Happy Birthday;2;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;2.5;Low Value;Low Value;2010;2010 | 536520
1000;536520;21123;Set/10 Ivory Polkadot Party Candles;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
1001;536520;21124;Set/10 Blue Polkadot Party Candles;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
1002;536520;21122;Set/10 Pink Polkadot Party Candles;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
1003;536520;84378;Set Of 3 Heart Cookie Cutters;1;2010-12-01 12:43:00;1.25;14729.0;United Kingdom;1.25;Low Value;Low Value;2010;2010 | 536520
1004;536520;21985;Pack Of 12 Hearts Design Tissues ;12;2010-12-01 12:43:00;0.29;14729.0;United Kingdom;3.4799999999999995;Low Value;Low Value;2010;2010 | 536520
1005;536520;21427;Skulls Storage Box Small;2;2010-12-01 12:43:00;2.1;14729.0;United Kingdom;4.2;Low Value;Low Value;2010;2010 | 536520
1006;536520;21034;Rex Cash+Carry Jumbo Shopper;2;2010-12-01 12:43:00;0.95;14729.0;United Kingdom;1.9;Low Value;Low Value;2010;2010 | 536520
1007;536520;21930;Jumbo Storage Bag Skulls;1;2010-12-01 12:43:00;1.95;14729.0;United Kingdom;1.95;Low Value;Low Value;2010;2010 | 536520
1008;536520;20772;Garden Path Journal;1;2010-12-01 12:43:00;2.55;14729.0;United Kingdom;2.55;Low Value;Low Value;2010;2010 | 536520
1009;536520;22469;Heart Of Wicker Small;2;2010-12-01 12:43:00;1.65;14729.0;United Kingdom;3.3;Low Value;Low Value;2010;2010 | 536520
1010;536520;71406C;Black Orange Squeezer;12;2010-12-01 12:43:00;0.42;14729.0;United Kingdom;5.04;Low Value;Low Value;2010;2010 | 536520
